features,1_fold_column_mean,1_fold_column_std,2_fold_column_mean,2_fold_column_std,3_fold_column_mean,3_fold_column_std,4_fold_column_mean,4_fold_column_std,5_fold_column_mean,5_fold_column_std
"sao2__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)",3.7244289555387127,1.6891162163629299,3.728567513932547,1.8133125672209616,3.744462054558944,1.6656437111352682,3.7377238364741374,1.6416671001591456,3.7235674156507192,1.5661233455209556
"sao2__cwt_coefficients__coeff_6__w_5__widths_(2, 5, 10, 20)",109.9142808941092,4.613107086227108,109.81465276385971,5.295611563340251,110.05622076104923,4.005131984580185,109.9461805184165,4.593520327320248,109.95326867352472,4.422019663227706
"sao2__cwt_coefficients__coeff_7__w_10__widths_(2, 5, 10, 20)",145.5905227773903,6.199174821194563,145.3867606076295,7.380722585458224,145.73164107558037,5.610782812158594,145.58069656611218,6.467493515786039,145.5844237517789,5.853525640449309
"sao2__cwt_coefficients__coeff_7__w_20__widths_(2, 5, 10, 20)",123.62382326033807,6.429210775305783,123.4673186528286,7.755497298043682,123.76760560201578,6.229703597820738,123.63350067715562,6.929152978707487,123.66096610205757,6.1949323302387365
"sao2__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)",0.8384775164057334,1.7169548961085972,0.8540445043211127,1.7618757144557593,0.8419822169472733,1.6164010904885286,0.8523654070824023,1.6036408007326761,0.8296120590287889,1.6148579751795158
"sao2__cwt_coefficients__coeff_7__w_5__widths_(2, 5, 10, 20)",98.79866045358573,4.365952141326547,98.701383327173,5.0627992527988415,98.91745031078493,3.8180842270178097,98.82885123694584,4.3344000788566435,98.82839825029482,4.197910959664141
"sao2__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)",154.35118066675713,6.4145846507225945,154.12851788290138,7.805337564941028,154.5007506865605,5.853477739275116,154.34267096474645,6.746674973380787,154.3443746628754,6.094462061477108
"sao2__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",138.6485344164714,6.8169088513464775,138.47390350849258,8.321916378722182,138.81403057418208,6.572520936093,138.66630800416016,7.335164573321979,138.69722936207867,6.588975443167563
"sao2__cwt_coefficients__coeff_8__w_2__widths_(2, 5, 10, 20)",0.15171705926062215,1.6109377381429442,0.1694202400480234,1.6429839626609115,0.14488284294593914,1.5298409633178092,0.15985232849858866,1.5114835423625124,0.13755111485416094,1.5601795293825251
"sao2__cwt_coefficients__coeff_8__w_5__widths_(2, 5, 10, 20)",83.57463185368685,4.0193217069058855,83.48031476608178,4.704728995758813,83.6632728293935,3.5715789410498897,83.59907840279584,3.981117996193248,83.59276614680587,3.852842687049033
"sao2__cwt_coefficients__coeff_9__w_10__widths_(2, 5, 10, 20)",159.47863235896548,6.522460299300383,159.24206343873576,8.10312001505705,159.6331524421226,6.017041982077224,159.47136695712226,6.919253234782348,159.47100514672903,6.244070968017501
"sao2__cwt_coefficients__coeff_9__w_20__widths_(2, 5, 10, 20)",152.68960623840005,7.190741872301759,152.49823723027518,8.866834526631672,152.87579977587922,6.898482294656548,152.71549029870874,7.72313564549227,152.7499193174701,6.967916607581759
"sao2__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20)",0.026844378594311186,1.567449070213845,0.03518236151145237,1.7362932859374014,0.01576795547801639,1.5923771023123672,0.027464048991412592,1.5711589676522586,0.014448305930807063,1.5494647886438897
"sao2__cwt_coefficients__coeff_9__w_5__widths_(2, 5, 10, 20)",66.8559390454665,3.6498196551009294,66.76348407865146,4.297522856936489,66.9120859679208,3.324876739453136,66.87112495409323,3.61091047422353,66.86141938151222,3.4570950342291678
sao2__energy_ratio_by_chunks__num_segments_10__segment_focus_0,0.1002026427073729,0.00371681564724765,0.100172141757635,0.004448884160672509,0.10025179023174292,0.0033897777132332924,0.10021450022371303,0.003910414753947582,0.10027060786774324,0.003596143180571852
sao2__energy_ratio_by_chunks__num_segments_10__segment_focus_1,0.10017394754129556,0.003325087613980353,0.1001334851649533,0.0039517993852751674,0.10021039364592406,0.0030422397094824498,0.10017888554992307,0.003461943048633104,0.10018952777540033,0.003197680253918998
sao2__energy_ratio_by_chunks__num_segments_10__segment_focus_2,0.10011186346725214,0.0031676483087035487,0.10007594811748466,0.003728613586189329,0.1001709003605605,0.002817950827036053,0.1001286346983596,0.003204429290078162,0.10012766042485644,0.002963944645467937
sao2__energy_ratio_by_chunks__num_segments_10__segment_focus_3,0.10004943017446928,0.0030693353638301265,0.10001379504556232,0.0034688490627730107,0.1001079533769187,0.002720030265426921,0.10007385203937004,0.0030339549173529733,0.1000721622768904,0.002921034621010113
sao2__energy_ratio_by_chunks__num_segments_10__segment_focus_4,0.10001093503067847,0.003043120754901965,0.09999279488854464,0.0034690932124518594,0.10005778982821448,0.002629848681688364,0.10003940885816516,0.003006438963887355,0.10001891376787596,0.002847313434489304
sao2__energy_ratio_by_chunks__num_segments_10__segment_focus_5,0.09996428551392672,0.003153194154216296,0.09996321427796707,0.003436696213048516,0.099988818769193,0.0026639607964071823,0.09997998326465006,0.003068223805478489,0.0999600395224916,0.002850651741761965
sao2__energy_ratio_by_chunks__num_segments_10__segment_focus_6,0.09992449365985184,0.0031628232926334317,0.09992448492128353,0.0034228463006520317,0.0999161231721624,0.0029190679920261357,0.09992307931381147,0.003093491196688085,0.09990914431483963,0.0029352658447175045
sao2__energy_ratio_by_chunks__num_segments_10__segment_focus_7,0.09992834177068276,0.003134616091067369,0.09996139453879674,0.0037994162273105783,0.09987132014910832,0.002949987490351825,0.09988879071528796,0.003156841372048791,0.09987755770862326,0.002963659695972376
sao2__energy_ratio_by_chunks__num_segments_10__segment_focus_8,0.0998529323264726,0.0035270263372492116,0.09991004835655533,0.004809392513766086,0.09976458623056132,0.00333256573090624,0.09981611459402387,0.0034300221977480185,0.09981362854153647,0.0032927357214711643
sao2__energy_ratio_by_chunks__num_segments_10__segment_focus_9,0.09978112780799854,0.0039487073035275825,0.0998526929312182,0.006284173896436332,0.09966032423561456,0.003956524602295132,0.09975675074269616,0.0037150491689125994,0.0997607577997441,0.003763864752664364
"sao2__fft_aggregated__aggtype_""centroid""",5.735072376342244,4.196165850714721,5.762989772487622,4.48199934591602,5.815540144367372,4.399456073553846,5.686647655706188,4.358773906279455,5.756306637371138,4.2381490232746515
"sao2__fft_aggregated__aggtype_""variance""",654.0812360744177,438.05295694073027,655.4356791720122,458.4984209522242,663.6127474930869,466.5607080019088,651.4464040586993,465.9635905405061,660.2168137814695,460.9404088343789
"sao2__fft_coefficient__attr_""abs""__coeff_0",40586.170786151946,1108.7891137288093,40538.06713279299,1456.0282564944541,40630.7206146334,944.6262271797433,40600.71462475123,1133.517935149402,40593.118678528546,1118.162217970581
"sao2__fft_coefficient__attr_""abs""__coeff_1",220.39943668576973,259.96131317484844,227.29601307207162,300.73808952630696,210.94941988627696,230.82505462976482,220.5800399057261,267.4052422256974,216.101390165107,237.98801092351383
"sao2__fft_coefficient__attr_""abs""__coeff_10",57.27877963231732,68.38431314670981,57.459624351349106,73.98946276427787,56.437703186706045,71.01992476804428,54.781289044647366,67.49815291282643,56.493451120525215,65.91482439290955
"sao2__fft_coefficient__attr_""abs""__coeff_16",42.45337209520582,51.895850184765045,42.569305982137095,54.15908040729746,42.8196339684026,54.87263696294569,41.32732239245116,52.008062906128856,41.12880687592077,48.975615098242244
"sao2__fft_coefficient__attr_""abs""__coeff_18",38.57424322981185,48.92881434040822,39.902396294097535,55.604094495016454,39.046335855551135,49.81178307566071,38.04343835234244,47.08186236494361,38.49187892519753,47.733702441978465
"sao2__fft_coefficient__attr_""abs""__coeff_2",159.46791163190517,192.01748693506843,161.65008578529262,208.69433276836102,152.9353143802941,172.56371510714462,151.76493833893386,182.8758159006244,152.18817435620122,160.08500528900487
"sao2__fft_coefficient__attr_""abs""__coeff_25",31.356076234200426,36.49011035216372,32.54755824545202,42.626236946671,31.823650015453442,38.69774288000517,31.420217596388394,39.23459121791509,31.828911668856396,37.0876093198917
"sao2__fft_coefficient__attr_""abs""__coeff_26",31.856652340496648,40.939237708684004,32.451760033003204,47.56361651881358,32.16610541823486,43.573594410048806,31.626458557834827,44.97220103387928,31.51472659687903,37.401676388237156
"sao2__fft_coefficient__attr_""abs""__coeff_30",27.87253699595563,34.79735063560678,29.07161545964509,43.4471760921626,28.434249106533,36.90476464414734,27.41251691107903,34.8129455773067,27.71233342668384,31.169270365830197
"sao2__fft_coefficient__attr_""abs""__coeff_32",27.6693873540164,35.4019900568812,27.678649303880526,37.6658777912364,27.813202309754203,36.29943569893045,26.503143156131447,35.00997890407227,27.080096056066647,32.58207216567851
"sao2__fft_coefficient__attr_""abs""__coeff_33",26.903706083387934,33.23169584054124,27.528573096273174,36.45815610583506,27.957663305717922,35.90744319628934,26.297007048076765,35.096654040637695,26.772892868134342,32.63864261010507
"sao2__fft_coefficient__attr_""abs""__coeff_36",24.85049719765982,29.446808532203413,25.362153326055328,32.2710901979246,25.6721526935023,31.92470071003218,24.754320954159674,31.44556490517257,24.97772294577118,28.448604664450592
"sao2__fft_coefficient__attr_""abs""__coeff_37",24.54704984971685,28.847707896744705,24.764238082943567,31.63417886557765,25.36061948775844,31.216376791321817,23.968655160229797,29.528223316423517,25.145813416996894,29.26000162090806
"sao2__fft_coefficient__attr_""abs""__coeff_38",24.98560503954258,31.632807255050807,24.398454863374877,29.334189198189602,24.86291032984223,31.68347067046649,23.998974783117283,30.193317811578577,24.39147092154181,27.59067010798912
"sao2__fft_coefficient__attr_""abs""__coeff_39",24.499289346553212,31.43436820492873,24.09150215105952,29.398391907609863,24.62501664636927,31.985330448875075,23.58862313508879,30.448705004406925,23.82619871041932,27.181869295122908
"sao2__fft_coefficient__attr_""abs""__coeff_4",99.05391908587194,113.89563642826056,102.11496662035843,123.23997196909045,98.86869181041064,120.56802108465791,97.20777901054035,117.10410169786243,96.99517428933814,102.85357472304155
"sao2__fft_coefficient__attr_""abs""__coeff_40",23.839410900938965,27.498421855076913,23.680966578285553,28.125865185767733,23.776879572199537,28.22985768110869,22.724444242957574,26.494474108715142,23.2066377565138,26.657366624837994
"sao2__fft_coefficient__attr_""abs""__coeff_41",23.045575993124572,25.355950996885422,23.449291567889805,29.11033908961527,23.058398527758662,26.538273650217146,22.385107957717537,25.976552401793796,22.989349283280703,25.920054600090765
"sao2__fft_coefficient__attr_""abs""__coeff_5",88.31997603368873,101.0090335321772,90.33168331903393,108.8379088819843,86.82749148203536,99.9283798576262,85.08157912785946,98.98016199288764,86.25271425846583,90.40043814256168
"sao2__fft_coefficient__attr_""angle""__coeff_1",-5.209806797047767,102.91580696701763,-6.665094561817805,102.77618268379706,-6.247365880434604,103.10562105063663,-4.916101286030858,103.23758651268936,-4.951808149677415,102.47700360228671
"sao2__fft_coefficient__attr_""angle""__coeff_10",-3.1905386296810603,103.01644697488966,-4.401598906754263,102.95658229812172,-4.104573957223671,103.05285454582173,-2.6661851255056623,102.59849320100288,-1.8793531827655687,103.03580887143958
"sao2__fft_coefficient__attr_""angle""__coeff_11",-4.697669029914568,102.44028925963558,-5.424662497951696,102.3741614988792,-4.685459032735508,102.27923900134004,-3.4456034163257767,102.31859115589592,-3.3714959173564942,102.50280745801382
"sao2__fft_coefficient__attr_""angle""__coeff_12",-3.1067207594422896,102.79668834752887,-3.735941797330844,103.04141136416864,-4.228822625915574,102.96640838282916,-2.5280664239042747,102.83429825841948,-3.4101767021552867,102.94408946250593
"sao2__fft_coefficient__attr_""angle""__coeff_13",-3.885088497851112,102.95000656181162,-4.082884763197601,102.86798282752822,-3.815337122070929,102.83126478495548,-2.6149569314767467,102.59880983029076,-2.3250612227885883,102.95334546901327
"sao2__fft_coefficient__attr_""angle""__coeff_14",-3.0604275066055537,102.23748832022659,-1.6265315247304597,102.5393589848157,-2.891340365756656,101.40495002617308,-1.2605542446686673,101.35042119990477,-2.7170211939245834,101.23495400180843
"sao2__fft_coefficient__attr_""angle""__coeff_15",-2.470738404140373,102.5574336234607,-5.290982030573339,102.61712660349941,-3.0591244670104607,101.87472473818363,-2.061711864958376,102.05004408220928,-1.693067776694397,102.50478740298279
"sao2__fft_coefficient__attr_""angle""__coeff_16",-3.2940099994201235,102.71719346953172,-3.6106043190501635,102.40700028905952,-2.9568978904819785,102.32135462312449,-4.6870652507926085,102.84020808280987,-2.937497932314062,102.6085855819384
"sao2__fft_coefficient__attr_""angle""__coeff_17",-2.2558945058469924,102.50436638854988,-2.8243111188643715,102.45667675688586,-3.2330624902804823,102.39431661225416,-3.9725374624916103,102.36280156901077,-2.6760797883299308,102.75701673185776
"sao2__fft_coefficient__attr_""angle""__coeff_18",-2.433477717696284,102.42951830329129,-4.276992090707736,102.4419332555404,-3.1090976733722298,102.18792593475754,-2.6912185011285086,102.52267652463505,-2.2350182226356403,102.56786961294829
"sao2__fft_coefficient__attr_""angle""__coeff_19",-1.0291290338494747,102.85502374358464,-3.0653985042974856,102.82750143045618,-1.9847347348660211,102.75558384488569,-1.4866337183585252,102.64030309293315,-1.7829085136916285,102.52173611192819
"sao2__fft_coefficient__attr_""angle""__coeff_2",-3.7279013765476137,102.66428943219015,-6.239143393010703,102.43759361866613,-4.7739296676146505,102.50740964755232,-5.649835556506723,102.615339275387,-4.895953942520889,102.03574603066313
"sao2__fft_coefficient__attr_""angle""__coeff_20",-2.6984501448368983,102.85206138454487,-4.561111436665053,102.56366136165592,-1.078500836292528,101.74198533332516,-2.5109144757019233,102.7038360869731,-2.899246421684844,102.21251608975024
"sao2__fft_coefficient__attr_""angle""__coeff_22",-2.7873196557559727,102.449566400161,-2.529696626003532,102.37103954000393,-2.33450640726562,102.30891138238104,-1.717055633084463,102.51632344177605,-3.2095586529521443,101.86269768247848
"sao2__fft_coefficient__attr_""angle""__coeff_23",-1.545742863533407,102.62385284750536,-2.523888525724302,102.86919510019912,-2.5995546910162246,102.29520526138158,-3.514874973883324,102.47861097523793,-2.493840145388638,102.67729117267972
"sao2__fft_coefficient__attr_""angle""__coeff_24",-1.9117936015679249,102.50364982760256,-2.4192277215739337,102.38272172748846,-2.7915132315238855,102.32637631081793,-1.5666968294671142,102.48273085894986,-0.9172476987407776,102.49389867291453
"sao2__fft_coefficient__attr_""angle""__coeff_25",-3.9051882112593375,102.90060441040569,-4.579913971647477,102.74570928489756,-4.178422203035457,102.85359617933605,-3.7252871441787487,102.8867780324581,-3.2034898812674952,103.14670406003576
"sao2__fft_coefficient__attr_""angle""__coeff_26",-1.0579534868172311,103.13856530657385,-2.1063134037104447,103.00434635563835,-1.5039703415096357,102.75401085535864,-1.298163193415807,103.1688363206686,-1.5429014184281484,102.99453339152666
"sao2__fft_coefficient__attr_""angle""__coeff_27",-2.0661527879164754,101.64596730873257,-3.4532752119633967,102.66654924013679,-4.207425185660599,102.1306207716366,-1.4308580225213283,102.47781514772552,-1.4375174983767194,102.87399373027571
"sao2__fft_coefficient__attr_""angle""__coeff_29",-2.2996389412427,102.52857633126268,-1.9407713666883897,102.85349471885584,-2.3930807800551923,102.6171639363044,-0.5283039030795854,102.43133558435896,-1.6658415387810244,102.96584907402121
"sao2__fft_coefficient__attr_""angle""__coeff_3",-4.583571045703291,102.86000981462229,-5.668922924026058,102.68084682219292,-4.539983757996158,102.71683842941441,-4.011904312938968,102.9047227192534,-4.692732231589996,102.550986374202
"sao2__fft_coefficient__attr_""angle""__coeff_30",-2.2784322874133003,102.01097390251698,-4.208361089332377,102.1011497711992,-2.653206932018203,102.20065871529226,-2.4166654659689764,102.06865875258691,-2.6193441109711544,101.99536468987549
"sao2__fft_coefficient__attr_""angle""__coeff_31",-2.7439349533843145,102.8676963046476,-3.74605313197904,102.44147577044106,-3.491563374800285,102.65353475628685,-2.018465747164017,102.80881664213358,-2.9572495107496586,102.76030239071758
"sao2__fft_coefficient__attr_""angle""__coeff_32",-2.707747258657893,102.87003966961065,-3.7385477066426933,102.25934833543884,-3.4717503906111573,102.69458643601364,-2.9650840028183834,102.71545801463887,-2.947602808737789,102.3913704697215
"sao2__fft_coefficient__attr_""angle""__coeff_33",-1.910596617375288,103.01821887838234,-1.2361843528140464,102.65577471814905,-2.189949608372891,102.9561345963172,-1.4589904447022182,103.02471874123987,-1.4916395451617863,102.85861136159416
"sao2__fft_coefficient__attr_""angle""__coeff_34",-2.4350266103823444,102.3651512148439,-2.680737876240836,102.13102708393885,-1.7494276253047634,101.84591384683705,-2.687240002849819,102.60814497197396,-1.446729194987446,101.55651310149747
"sao2__fft_coefficient__attr_""angle""__coeff_35",2.688606031962272,102.19793712030868,-0.4266275248880472,102.47664805964727,-0.6608779601598475,103.01104291867662,0.4337337819500757,102.46251498655431,1.2025093949196202,102.6413750156246
"sao2__fft_coefficient__attr_""angle""__coeff_37",-2.110980042152084,102.3013649838921,-2.7331341596736944,102.43648372473349,-1.6134456082764603,102.36582456311358,-1.1244068616965948,102.5025895963576,-1.8816301985015336,102.64049557050976
"sao2__fft_coefficient__attr_""angle""__coeff_38",-2.622854760467056,102.3267224417676,-2.5035731443445717,102.65094475179771,-2.3778606855727986,102.5145936099246,-0.4786227561234753,102.4904933381994,-2.4708613823261936,102.8583267175833
"sao2__fft_coefficient__attr_""angle""__coeff_39",-1.6322069143925777,102.5355889192535,-1.5336951514059378,102.68266608128373,-1.1795913359252528,102.24367396098715,-0.8217150672438784,102.25819282737768,-0.6363755788265093,102.54423451720487
"sao2__fft_coefficient__attr_""angle""__coeff_4",-4.2995949352943965,102.40697596799292,-4.987735822329209,102.2179523170448,-4.914629919183027,102.41111929976708,-4.3851964045774015,102.19846871527436,-4.407417261634928,102.15809208121763
"sao2__fft_coefficient__attr_""angle""__coeff_40",-2.0787496699420918,102.51578849954777,-1.7070049875066562,102.6555835505585,-0.5692895241132802,102.61113113345316,0.18629897001081164,102.36150746624624,-0.931844537255762,102.7314112908137
"sao2__fft_coefficient__attr_""angle""__coeff_41",-1.187532766834421,101.78041327679612,-1.0685042041667006,102.20403327982928,-2.0533252187122644,102.05534774782343,-0.4117749416094836,102.43893294911777,-1.2317446246022021,101.60101738627964
"sao2__fft_coefficient__attr_""angle""__coeff_5",-3.215889735426293,102.60262677034308,-4.481038135006517,102.70116079761931,-4.718914342140728,102.37445136964286,-3.994144802354616,102.44676011634935,-3.5548652152330398,102.32390124092228
"sao2__fft_coefficient__attr_""angle""__coeff_6",-2.7572558064827097,102.11286898476759,-5.813527451558652,102.20805798239222,-3.5095448716597177,102.38679738073051,-4.8965877542615965,102.24463964368923,-4.937400035502445,102.06702529376696
"sao2__fft_coefficient__attr_""angle""__coeff_7",-5.237871510922541,101.35081344295254,-8.703991030659344,102.94844705423726,-7.5631875261579316,101.89784242581116,-8.417666964543821,103.15347958707343,-6.884896302877003,103.687756440186
"sao2__fft_coefficient__attr_""angle""__coeff_8",-3.3178222163195263,103.14975857328967,-5.1091888826821314,102.88783219658752,-4.575902983908653,103.35719329156628,-4.451663572795473,103.11311040553284,-2.9636449393428856,103.00996093082188
"sao2__fft_coefficient__attr_""angle""__coeff_9",-3.876602300756468,102.41929345015187,-5.405845472169602,102.24877506202836,-5.22555633856519,102.41343846217079,-3.828270707623532,102.21361798558115,-4.034582843440327,102.51517339029665
"sao2__fft_coefficient__attr_""imag""__coeff_1",-14.320178734021768,256.6274483567527,-12.22127659365937,298.15739831002253,-20.294865400405506,240.6722577956472,-16.579163131299406,264.57806428724535,-17.368287323375558,243.80760122967945
"sao2__fft_coefficient__attr_""imag""__coeff_11",-1.9948137874314773,64.72098478941187,-1.7146627757975437,64.29465133730335,-2.235513158350944,65.65959568900061,-1.6860822708948824,64.39713521096876,-1.484734016157511,59.176360739815074
"sao2__fft_coefficient__attr_""imag""__coeff_15",-0.7776119856359083,51.29543364744821,-1.680779790026417,54.092342404305604,-1.2989003870990457,51.838335819537356,-0.7766721729865297,48.4152179421161,-1.7576005931319585,46.47002756355656
"sao2__fft_coefficient__attr_""imag""__coeff_17",-1.1526733569354215,47.97178631077903,-1.2442864350383025,47.52229547422965,-1.3760123988493893,49.89068799906867,-1.1816811655848505,47.411863985470745,-1.40973128318975,46.467813995541285
"sao2__fft_coefficient__attr_""imag""__coeff_18",-0.9604641494745788,44.37129396070631,-1.1303214390043057,50.76907902334168,-1.1057024271872584,45.91430778670409,-0.9274763030084916,43.073623899980056,-1.2591435853398194,44.71476379377681
"sao2__fft_coefficient__attr_""imag""__coeff_2",-7.559188497898954,191.13539979834408,-7.465578584155532,205.74716928294512,-10.377414617267174,177.3770948389295,-8.321804015574582,182.6783555681256,-8.871837784718847,168.9653987758633
"sao2__fft_coefficient__attr_""imag""__coeff_20",-1.0066610562247833,39.97337816607008,-1.5320219958458834,45.31024615110701,-0.8860072230271935,42.90073481531647,-0.8994093673079536,40.17940917469338,-1.053451970081759,41.19916475949539
"sao2__fft_coefficient__attr_""imag""__coeff_22",-0.4690604793302217,39.36835747069357,-0.3762209196136825,40.474563770967066,-0.6686281966781871,39.7743570757753,-0.32692521508515004,39.183076197778284,-0.6601199039605289,38.51358820234504
"sao2__fft_coefficient__attr_""imag""__coeff_24",-0.8875942434945241,36.557760731951646,-0.7956419019389699,38.13729538044508,-1.0328170235473857,37.87846789835299,-0.6788443798827727,37.015318256040594,-0.7976961975903013,36.20355933900323
"sao2__fft_coefficient__attr_""imag""__coeff_26",-0.5449120160996782,36.75777418849858,-0.4957374129647913,41.13139562667272,-0.7803893383892591,38.585128168136016,-0.4964145868035209,39.11778175701069,-0.5516166392052866,34.91763987341629
"sao2__fft_coefficient__attr_""imag""__coeff_27",-0.20808827712482786,37.62935731463206,-0.4156383849130488,37.52717019705057,-1.0262099286437345,38.23204364470368,-0.210577965686035,37.92720507383788,-0.4553294238783249,34.101126986871506
"sao2__fft_coefficient__attr_""imag""__coeff_3",-5.849328375986524,146.26506236465875,-5.073151908678094,154.27693044403938,-6.974640027978428,136.5225095602111,-5.543570901229909,137.22329565773734,-6.827375031918902,129.93873632470385
"sao2__fft_coefficient__attr_""imag""__coeff_30",-0.6305230354454424,31.717948545874485,-0.6361174497225157,36.50228494887032,-0.7287808661424158,32.98709019013259,-0.4862013245686432,31.49592884643489,-0.6629692105751218,29.916613388753962
"sao2__fft_coefficient__attr_""imag""__coeff_31",-0.6920424580533004,30.737953474767284,-0.6969096065412226,36.82145954631753,-0.7587100709734284,32.61154631819226,-0.6808294327428834,30.15220442682334,-0.8655061030957912,29.359504943633485
"sao2__fft_coefficient__attr_""imag""__coeff_32",-0.6838148712691372,32.071988802395964,-0.5804515192641316,34.02235222195969,-0.8105309446003651,31.987337162903447,-0.6697826856860626,31.35074632298252,-0.798413706491025,30.74497094395095
"sao2__fft_coefficient__attr_""imag""__coeff_38",-0.6225900078301555,28.514457369054035,-0.4604256413874431,27.411311587341014,-0.5262988571457071,28.355840499976267,-0.3132977907595364,27.655604400950367,-0.415845441336996,25.810214388239146
"sao2__fft_coefficient__attr_""imag""__coeff_39",-0.44540428146996536,28.333333944737817,-0.3357332552090429,27.61146215177296,-0.523471477836665,28.636129738003497,-0.3103133309480271,27.621972428788,-0.4591134178173537,26.033795260287057
"sao2__fft_coefficient__attr_""imag""__coeff_4",-3.6334842612430984,113.48186890145996,-3.7979637770140497,123.9711601854388,-5.378247890637915,117.32021484498918,-3.428935379622795,114.66995525832657,-4.4944536366950425,107.51176812628042
"sao2__fft_coefficient__attr_""imag""__coeff_5",-2.8820657109005894,100.03427334665024,-2.7669306996171703,106.25868191404714,-4.327158273862321,98.26149826694186,-3.251130436763742,96.81075616988473,-3.7591759822324304,92.7075249522327
"sao2__fft_coefficient__attr_""imag""__coeff_6",-1.5969417937714183,91.00048006251349,-2.2356357943705394,92.776817960426,-2.9995946431962985,89.51707295396282,-2.6085000820034265,87.06705941280735,-3.18574245476586,82.57475728906294
"sao2__fft_coefficient__attr_""imag""__coeff_7",-3.1881490258422307,80.33269289119427,-4.730123020733294,84.40072189108305,-4.882952280443408,80.66866590129129,-3.1934865777084345,84.64253361984855,-2.9584787853317933,79.88488338888052
"sao2__fft_coefficient__attr_""imag""__coeff_9",-2.1363011441981734,68.91751397034785,-1.8099578455351817,72.54196505207625,-2.442728754510103,69.34660418355215,-1.7404708598758027,67.08796304207405,-1.7956450943911308,64.96593958232576
"sao2__fft_coefficient__attr_""real""__coeff_0",40586.170786151946,1108.7891137288093,40538.06713279299,1456.0282564944541,40630.7206146334,944.6262271797433,40600.71462475123,1133.517935149402,40593.118678528546,1118.162217970581
"sao2__fft_coefficient__attr_""real""__coeff_1",-0.5528534214594797,223.81415420615795,-1.022377597294558,230.34460494194562,-4.614937983340148,198.55364189187168,-2.4910674867632205,223.33493100106705,-0.18119736589198596,208.79240292744967
"sao2__fft_coefficient__attr_""real""__coeff_11",-0.13963738940001494,58.79874226139129,-0.01920909150452537,59.31330609794471,0.072143382343732,60.07861650447393,-0.05887076298749892,57.197028662712384,-0.01919297232448701,55.550415448578576
"sao2__fft_coefficient__attr_""real""__coeff_13",-0.6090939969424829,54.17214012381512,-0.24528037058308566,60.48749006560113,-0.905397381322044,54.55903921489796,-0.3690739570523858,52.671076706328144,-0.11173126790431376,51.675729997129814
"sao2__fft_coefficient__attr_""real""__coeff_17",0.06502486509186739,45.219530352654935,0.3171766274273228,46.29973160073421,0.14354762676795702,46.87748199872303,-0.029693500779061775,44.168166412044755,0.03003226084539528,41.16701893410821
"sao2__fft_coefficient__attr_""real""__coeff_2",-2.091524315672016,160.33238371682012,-2.1392093887854644,165.20250002852157,-2.0962899305041525,146.94463997393376,-1.0773231596689057,151.77076763988788,-0.13702366879735894,141.9873764374972
"sao2__fft_coefficient__attr_""real""__coeff_20",0.3385301363449486,38.28318625817942,0.5873517618942871,42.027545367590925,0.7051010550654383,40.99580330629445,0.3837304319030106,39.32054020212096,0.4715280888490169,39.05850248443058
"sao2__fft_coefficient__attr_""real""__coeff_24",-0.002372285598371642,33.930023503257125,0.2155912710462252,35.2425426113254,0.052033227607961016,35.34503296417129,0.0706631995146908,33.99766496036903,0.11251446189206893,34.55275093661948
"sao2__fft_coefficient__attr_""real""__coeff_25",0.06480244138220871,33.677527204267186,0.2477241638631405,37.34371426073755,0.23448494555158025,34.96566399743148,0.13826358135216085,35.67077721571524,-0.029684125714536474,33.474207925572905
"sao2__fft_coefficient__attr_""real""__coeff_29",-0.012971421762211041,31.48579912700386,-0.7010833251637124,34.28317487787701,-0.002717328327388629,32.9588997681487,-0.7364455643555501,32.36020826667687,0.18696910147009652,32.25521131491563
"sao2__fft_coefficient__attr_""real""__coeff_3",-1.0336468320425816,126.24492947852028,-1.2117620392129127,130.33175573290342,-0.7282815063956288,119.15907603995986,-0.895655670088926,118.96849352468348,-0.8147111639047735,113.11424336573471
"sao2__fft_coefficient__attr_""real""__coeff_34",0.4451345357985132,30.179330518646942,0.472403150372395,30.4661656725795,0.3495352652900874,30.61973719234363,0.06346095265703193,28.832776627857612,0.5400775079633248,28.20589344450603
"sao2__fft_coefficient__attr_""real""__coeff_35",-0.35170293710128553,30.513168730758878,0.09263045698492332,28.26806425311213,-0.8965266918234145,31.033273019515864,-0.004270933615245043,28.17439241929908,0.1143402152691283,28.144625876339827
"sao2__fft_coefficient__attr_""real""__coeff_36",0.14516945597718894,26.267616944350987,-0.17686220350869306,28.25975097773936,0.1945061402598176,28.335877597045606,0.00963872000475231,27.399436920566373,0.053812156714626413,26.41557972306187
"sao2__fft_coefficient__attr_""real""__coeff_37",0.1930868800332232,26.56001843183617,0.07939629349679785,27.956164074527866,0.1937401950209276,28.004044003581015,0.16539349820596952,26.35372924298801,0.06296241828936877,26.994918933553638
"sao2__fft_coefficient__attr_""real""__coeff_38",0.0653054349159937,28.485940248795306,0.02508404457400248,26.536515063521218,0.11729811117674525,28.59479295260038,0.04164789488918496,26.88224109476327,0.16749255386048606,26.26443950992975
